code_postal;code_insee;nom_commune;libelle_acheminement
88130;88406;Rugney;RUGNEY
88130;88449;Savigny;SAVIGNY
88130;88458;Socourt;SOCOURT
88130;88480;Ubexy;UBEXY
88130;88529;Xaronval;XARONVAL
88140;88003;Aingeville;AINGEVILLE
88140;88022;Auzainvilliers;AUZAINVILLIERS
88140;88079;Bulgnéville;BULGNEVILLE
88140;88114;Contrexéville;CONTREXEVILLE
88140;88119;Crainvilliers;CRAINVILLIERS
88140;88140;Dombrot-le-Sec;DOMBROT-LE-SEC
88140;88195;Gendreville;GENDREVILLE
88140;88485;La Vacheresse-et-la-Rouillie;LA VACHERESSE ET LA ROUILLIE
88140;88283;Malaincourt;MALAINCOURT
88140;88316;Morville;MORVILLE
88140;88296;Médonville;MEDONVILLE
88140;88430;Saint-Ouen-lès-Parey;SAINT-OUEN-LES-PAREY
88140;88446;Saulxures-lès-Bulgnéville;SAULXURES-LES-BULGNEVILLE
88140;88448;Sauville;SAUVILLE
88140;88461;Suriauville;SURIAUVILLE
88140;88482;Urville;URVILLE
88140;88496;Vaudoncourt;VAUDONCOURT
88140;88524;Vrécourt;VRECOURT
88150;88040;Bayecourt;BAYECOURT
88150;88099;Chavelot;CHAVELOT
88150;88247;Igney;IGNEY
88150;88294;Mazeley;MAZELEY
88150;88465;Thaon-les-Vosges;THAON-LES-VOSGES
88150;88509;Villoncourt;VILLONCOURT
88160;88188;Fresse-sur-Moselle;FRESSE-SUR-MOSELLE
88160;88302;Le Ménil;LE MENIL
88160;88468;Le Thillot;LE THILLOT
88160;88369;Ramonchamp;RAMONCHAMP
88170;88010;Aouze;AOUZE
88170;88013;Aroffe;AROFFE
88170;88031;Balléville;BALLEVILLE
88170;88058;Biécourt;BIECOURT
88170;88095;Châtenois;CHATENOIS
88170;88117;Courcelles-sous-Châtenois;COURCELLES-SOUS-CHATENOIS
88170;88125;Darney-aux-Chênes;DARNEY-AUX-CHENES
88170;88137;Dolaincourt;DOLAINCOURT
88170;88141;Dombrot-sur-Vair;DOMBROT-SUR-VAIR
88170;88150;Dommartin-sur-Vraine;DOMMARTIN-SUR-VRAINE
88170;88194;Gemmelaincourt;GEMMELAINCOURT
88170;88206;Gironcourt-sur-Vraine;GIRONCOURT-SUR-VRAINE
88170;88241;Houécourt;HOUECOURT
88170;88324;La Neuveville-sous-Châtenois;LA NEUVEVILLE-SS-CHATENOIS
88170;88274;Longchamp-sous-Châtenois;LONGCHAMP-SOUS-CHATENOIS
88170;88278;Maconcourt;MACONCOURT
88170;88312;Morelmaison;MORELMAISON
88170;88336;Ollainville;OLLAINVILLE
88170;88350;Pleuvezain;PLEUVEZAIN
88170;88366;Rainville;RAINVILLE
88170;88387;Removille;REMOVILLE
88170;88401;Rouvres-la-Chétive;ROUVRES-LA-CHETIVE
88170;88427;Saint-Menge;SAINT-MENGE
88170;88431;Saint-Paul;SAINT-PAUL
88170;88440;Sandaucourt;SANDAUCOURT
88170;88459;Soncourt;SONCOURT
88170;88504;Vicherey;VICHEREY
88170;88514;Viocourt;VIOCOURT
88170;88523;Vouxey;VOUXEY
88190;88209;Golbey;GOLBEY
88200;88148;Dommartin-lès-Remiremont;DOMMARTIN-LES-REMIREMONT
88200;88383;Remiremont;REMIREMONT
88200;88429;Saint-Nabord;SAINT-NABORD
88200;88415;Saint-Étienne-lès-Remiremont;ST-ETIENNE-LES-REMIREMONT
88200;88498;Vecoux;VECOUX
88210;88033;Ban-de-Sapt;BAN DE SAPT
88210;88053;Belval;BELVAL
88210;88093;Châtas;CHATAS
88210;88128;Denipaire;DENIPAIRE
88210;88215;Grandrupt;GRANDRUPT
88210;88245;Hurbache;HURBACHE
88210;88346;La Petite-Raon;PETITE-RAON (LA)
88210;88306;Le Mont;MONT (LE)
88210;88362;Le Puid;PUID (LE)
88210;88444;Le Saulcy;SAULCY (LE)
88210;88501;Le Vermont;VERMONT (LE)
88210;88317;Moussey;MOUSSEY
88210;88300;Ménil-de-Senones;MENIL-DE-SENONES
88210;88419;Saint-Jean-d'Ormont;SAINT-JEAN D ORMONT
88210;88436;Saint-Stail;SAINT-STAIL
88210;88451;Senones;SENONES
88210;88506;Vieux-Moulin;VIEUX-MOULIN
88220;88157;Dounoux;DOUNOUX
88220;88225;Hadol;HADOL
88220;88371;Raon-aux-Bois;RAON AUX BOIS
88220;88481;Uriménil;URIMENIL
88220;88484;Uzemain;UZEMAIN
88220;88530;Xertigny;XERTIGNY
88230;88106;Ban-sur-Meurthe-Clefcy;BAN-SUR-MEURTHE-CLEFCY
88230;88181;Fraize;FRAIZE
88230;88492;Le Valtin;VALTIN (LE)
88230;88349;Plainfaing;PLAINFAING
88240;88176;Fontenoy-le-Château;FONTENOY-LE-CHATEAU
88240;88214;Grandrupt-de-Bains;GRANDRUPT-DE-BAINS
88240;88221;Gruey-lès-Surance;GRUEY-LES-SURANCE
88240;88088;La Chapelle-aux-Bois;LA CHAPELLE-AUX-BOIS
88240;88236;La Haye;LA HAYE
88240;88029;La Vôge-les-Bains;LA VOGE-LES-BAINS
88240;88108;Le Clerjus;LE CLERJUS
88240;88520;Les Voivres;LES VOIVRES
88240;88311;Montmotier;MONTMOTIER
88240;88479;Trémonzey;TREMONZEY
88250;88075;La Bresse;LA BRESSE
88260;88016;Attigny;ATTIGNY
88260;88049;Belmont-lès-Darney;BELMONT-LES-DARNEY
88260;88052;Belrupt;BELRUPT
88260;88065;Bonvillet;BONVILLET
88260;88124;Darney;DARNEY
88260;88138;Dombasle-devant-Darney;DOMBASLE-DEVANT-DARNEY
88260;88149;Dommartin-lès-Vallois;DOMMARTIN-LES-VALLOIS
88260;88161;Escles;ESCLES
88260;88162;Esley;ESLEY
88260;88238;Hennezel;HENNEZEL
88260;88252;Jésonville;JESONVILLE
88260;88267;Lerrain;LERRAIN
88260;88491;Les Vallois;LES VALLOIS
88260;88330;Nonville;NONVILLE
88260;88353;Pont-lès-Bonfays;PONT-LES-BONFAYS
88260;88360;Provenchères-lès-Darney;PROVENCHERES-LES-DARNEY
88260;88381;Relanges;RELANGES
88260;88411;Saint-Baslemont;SAINT BASLEMONT
88260;88441;Sans-Vallois;SANS VALLOIS
88260;88452;Senonges;SENONGES
88260;88472;Thuillières;THUILLIERES
88260;88515;Vioménil;VIOMENIL
88260;88517;Viviers-le-Gras;VIVIERS-LE-GRAS
88270;88030;Bainville-aux-Saules;BAINVILLE-AUX-SAULES
88270;88041;Bazegney;BAZEGNEY
88270;88047;Begnécourt;BEGNECOURT
88270;88063;Bocquegney;BOCQUEGNEY
88270;88069;Bouxières-aux-Bois;BOUXIERES AUX BOIS
88270;88071;Bouzemont;BOUZEMONT
88270;88092;Charmois-l'Orgueilleux;CHARMOIS-L ORGUEILLEUX
88270;88103;Circourt;CIRCOURT
88270;88122;Damas-et-Bettegney;DAMAS-ET-BETTEGNEY
88270;88129;Derbamont;DERBAMONT
88270;88151;Dompaire;DOMPAIRE
88270;88187;Frénois;FRENOIS
88270;88192;Gelvécourt-et-Adompt;GELVECOURT-ET-ADOMPT
88270;88210;Gorhey;GORHEY
88270;88226;Hagécourt;HAGECOURT
88270;88233;Harol;HAROL
88270;88237;Hennecourt;HENNECOURT
88270;88001;Les Ableuvenettes;LES ABLEUVENETTES
88270;88264;Légéville-et-Bonfays;LEGEVILLE-ET-BONFAYS
88270;88279;Madecourt;MADECOURT
88270;88281;Madonne-et-Lamerey;MADONNE-ET-LAMEREY
88270;88288;Maroncourt;MARONCOURT
88270;88347;Pierrefitte;PIERREFITTE
88270;88365;Racécourt;RACECOURT
88270;88370;Rancourt;RANCOURT
88270;88437;Saint-Vallier;SAINT-VALLIER
88270;88488;Valfroicourt;VALFROICOURT
88270;88489;Valleroy-aux-Saules;VALLEROY-AUX-SAULES
88270;88499;Velotte-et-Tatignécourt;VELOTTE-ET-TATIGNECOURT
88270;88508;Ville-sur-Illon;VILLE-SUR-ILLON
88290;88447;Saulxures-sur-Moselotte;SAULXURES-SUR-MOSELOTTE
88290;88467;Thiéfosse;THIEFOSSE
88300;88015;Attignéville;ATTIGNEVILLE
88300;88017;Aulnois;AULNOIS
88300;88019;Autigny-la-Tour;AUTIGNY-LA-TOUR
88300;88020;Autreville;AUTREVILLE
88300;88036;Barville;BARVILLE
88300;88044;Bazoilles-sur-Meuse;BAZOILLES-SUR-MEUSE
88300;88045;Beaufremont;BEAUFREMONT
88300;88083;Certilleux;CERTILLEUX
88300;88104;Circourt-sur-Mouzon;CIRCOURT-SUR-MOUZON
88300;88227;Hagnéville-et-Roncourt;HAGNEVILLE ET RONCOURT
88300;88229;Harchéchamp;HARCHECHAMP
88300;88232;Harmonville;HARMONVILLE
88300;88242;Houéville;HOUEVILLE
88300;88249;Jainvillotte;JAINVILLOTTE
88300;88259;Landaville;LANDAVILLE
88300;88265;Lemmecourt;LEMMECOURT
88300;88290;Martigny-les-Gerbonvaux;MARTIGNY-LES-GERBONVAUX
88300;88308;Mont-lès-Neufchâteau;MONT-LES-NEUFCHATEAU
88300;88321;Neufchâteau;NEUFCHATEAU
88300;88352;Pompierre;POMPIERRE
88300;88376;Rebeuville;REBEUVILLE
88300;88393;Rollainville;ROLLAINVILLE
88300;88443;Sartes;SARTES
88300;88474;Tilleux;TILLEUX
88300;88478;Tranqueville-Graux;TRANQUEVILLE-GRAUX
88310;88116;Cornimont;CORNIMONT
88310;88500;Ventron;VENTRON
88320;88004;Ainvelle;AINVELLE
88320;88062;Blevaincourt;BLEVAINCOURT
88320;88123;Damblain;DAMBLAIN
88320;88179;Fouchécourt;FOUCHECOURT
88320;88180;Frain;FRAIN
88320;88199;Gignéville;GIGNEVILLE
88320;88248;Isches;ISCHES
88320;88258;Lamarche;LAMARCHE
88320;88287;Marey;MAREY
88320;88289;Martigny-les-Bains;MARTIGNY-LES-BAINS
88320;88307;Mont-lès-Lamarche;MONT-LES-LAMARCHE
88320;88314;Morizécourt;MORIZECOURT
88320;88390;Robécourt;ROBECOURT
88320;88394;Romain-aux-Bois;ROMAIN AUX BOIS
88320;88404;Rozières-sur-Mouzon;ROZIERES-SUR-MOUZON
88320;88450;Senaide;SENAIDE
88320;88456;Serocourt;SEROCOURT
88320;88455;Serécourt;SERECOURT
88320;88473;Tignécourt;TIGNECOURT
88320;88475;Tollaincourt;TOLLAINCOURT
88320;88510;Villotte;VILLOTTE
88330;88027;Badménil-aux-Bois;BADMENIL-AUX-BOIS
88330;88094;Châtel-sur-Moselle;CHATEL-SUR-MOSELLE
88330;88121;Damas-aux-Bois;DAMAS-AUX-BOIS
88330;88143;Domèvre-sur-Durbion;DOMEVRE-SUR-DURBION
88330;88224;Hadigny-les-Verrières;HADIGNY-LES-VERRIERES
88330;88228;Haillainville;HAILLAINVILLE
88330;88313;Moriville;MORIVILLE
88330;88342;Pallegney;PALLEGNEY
88330;88355;Portieux;PORTIEUX
88330;88379;Rehaincourt;REHAINCOURT
88330;88497;Vaxoncourt;VAXONCOURT
88330;88532;Zincourt;ZINCOURT
88340;88205;Girmont-Val-d'Ajol;GIRMONT-VAL-D AJOL
88340;88487;Le Val-d'Ajol;LE VAL D AJOL
88350;88074;Brechainville;BRECHAINVILLE
88350;88189;Fréville;FREVILLE
88350;88212;Grand;GRAND
88350;88270;Liffol-le-Grand;LIFFOL-LE-GRAND
88350;88344;Pargny-sous-Mureau;PARGNY-SOUS-MUREAU
88350;88477;Trampot;TRAMPOT
88350;88511;Villouxel;VILLOUXEL
88360;88170;Ferdrupt;FERDRUPT
88360;88408;Rupt-sur-Moselle;RUPT-SUR-MOSELLE
88370;88048;Bellefontaine;BELLEFONTAINE
88370;88351;Plombières-les-Bains;PLOMBIERES LES BAINS
88380;88011;Arches;ARCHES
88380;88012;Archettes;ARCHETTES
88390;88098;Chaumousey;CHAUMOUSEY
88390;88126;Darnieulles;DARNIEULLES
88390;88147;Dommartin-aux-Bois;DOMMARTIN-AUX-BOIS
88390;88142;Domèvre-sur-Avière;DOMEVRE-SUR-AVIERE
88390;88174;Fomerey;FOMEREY
88390;88200;Gigney;GIGNEY
88390;88201;Girancourt;GIRANCOURT
88390;88178;Les Forges;LES FORGES
88390;88388;Renauvoid;RENAUVOID
88390;88439;Sanchey;SANCHEY
88390;88483;Uxegney;UXEGNEY
88400;88196;Gérardmer;GERARDMER
88400;88492;Le Valtin;VALTIN (LE)
88400;88269;Liézey;LIEZEY
88400;88531;Xonrupt-Longemer;XONRUPT-LONGEMER
88410;88007;Ameuvelle;AMEUVELLE
88410;88061;Bleurville;BLEURVILLE
88410;88096;Châtillon-sur-Saône;CHATILLON-SUR-SAONE
88410;88105;Claudon;CLAUDON
88410;88171;Fignévelle;FIGNEVELLE
88410;88208;Godoncourt;GODONCOURT
88410;88220;Grignoncourt;GRIGNONCOURT
88410;88471;Les Thons;LES THONS
88410;88272;Lironcourt;LIRONCOURT
88410;88291;Martinvelle;MARTINVELLE
88410;88310;Monthureux-sur-Saône;MONTHUREUX-SUR-SAONE
88410;88377;Regnévelle;REGNEVELLE
88410;88421;Saint-Julien;SAINT-JULIEN
88420;88319;Moyenmoutier;MOYENMOUTIER
88430;88014;Arrentès-de-Corcieux;ARRENTES-DE-CORCIEUX
88430;88059;Biffontaine;BIFFONTAINE
88430;88115;Corcieux;CORCIEUX
88430;88198;Gerbépal;GERBEPAL
88430;88244;La Houssière;HOUSSIERE (LA)
88430;88505;Vienville;VIENVILLE
88440;88190;Frizon;FRIZON
88440;88327;Nomexy;NOMEXY
88450;88055;Bettegney-Saint-Brice;BETTEGNEY-SAINT-BRICE
88450;88223;Gugney-aux-Aulx;GUGNEY-AUX-AULX
88450;88280;Madegney;MADEGNEY
88450;88378;Regney;REGNEY
88450;88493;Varmonzey;VARMONZEY
88450;88513;Vincey;VINCEY
88450;88166;Évaux-et-Ménil;EVAUX-ET-MENIL
88460;88091;Charmois-devant-Bruyères;CHARMOIS-DEVANT-BRUYERES
88460;88101;Cheniménil;CHENIMENIL
88460;88135;Docelles;DOCELLES
88460;88167;Faucompierre;FAUCOMPIERRE
88460;88028;La Baffe;LA BAFFE
88460;88399;Le Roulier;LE ROULIER
88460;88464;Tendon;TENDON
88460;88528;Xamontarupt;XAMONTARUPT
88470;88068;La Bourgonce;BOURGONCE (LA)
88470;88438;La Salle;SALLE (LA)
88470;88519;La Voivre;VOIVRE (LA)
88470;88328;Nompatelize;NOMPATELIZE
88470;88428;Saint-Michel-sur-Meurthe;SAINT-MICHEL-SUR-MEURTHE
88480;88435;Saint-Remy;SAINT-REMY
88480;88165;Étival-Clairefontaine;ETIVAL-CLAIREFONTAINE
88490;88113;Combrimont;COMBRIMONT
88490;88182;Frapelle;FRAPELLE
88490;88213;La Grande-Fosse;GRANDE-FOSSE (LA)
88490;88345;La Petite-Fosse;PETITE-FOSSE (LA)
88490;88057;Le Beulay;BEULAY (LE)
88490;88268;Lesseux;LESSEUX
88490;88275;Lubine;LUBINE
88490;88276;Lusse;LUSSE
88490;88361;Provenchères-et-Colroy;PROVENCHERES-ET-COLROY
88500;88002;Ahéville;AHEVILLE
88500;88006;Ambacourt;AMBACOURT
88500;88023;Avillers;AVILLERS
88500;88039;Baudricourt;BAUDRICOURT
88500;88043;Bazoilles-et-Ménil;BAZOILLES-ET-MENIL
88500;88056;Bettoncourt;BETTONCOURT
88500;88060;Blémerey;BLEMEREY
88500;88066;Boulaincourt;BOULAINCOURT
88500;88097;Chauffecourt;CHAUFFECOURT
88500;88100;Chef-Haut;CHEF-HAUT
88500;88139;Dombasle-en-Xaintois;DOMBASLE-EN-XAINTOIS
88500;88155;Domvallier;DOMVALLIER
88500;88144;Domèvre-sous-Montfort;DOMEVRE-SOUS-MONFORT
88500;88164;Estrennes;ESTRENNES
88500;88185;Frenelle-la-Grande;FRENELLE LA GRANDE
88500;88186;Frenelle-la-Petite;FRENELLE-LA-PETITE
88500;88202;Gircourt-lès-Viéville;GIRCOURT-LES-VIEVILLE
88500;88246;Hymont;HYMONT
88500;88254;Jorxey;JORXEY
88500;88257;Juvaincourt;JUVAINCOURT
88500;88292;Mattaincourt;MATTAINCOURT
88500;88295;Mazirot;MAZIROT
88500;88304;Mirecourt;MIRECOURT
88500;88299;Ménil-en-Xaintois;MENIL-EN-XAINTOIS
88500;88335;Offroicourt;OFFROICOURT
88500;88334;Oëlleville;OELLEVILLE
88500;88354;Pont-sur-Madon;PONT-SUR-MADON
88500;88357;Poussay;POUSSAY
88500;88364;Puzieux;PUZIEUX
88500;88368;Ramecourt;RAMECOURT
88500;88382;Remicourt;REMICOURT
88500;88389;Repel;REPEL
88500;88400;Rouvres-en-Xaintois;ROUVRES-EN-XAINTOIS
88500;88403;Rozerotte;ROZEROTTE-ET-MENIL
88500;88433;Saint-Prancher;SAINT-PRANCHER
88500;88469;Thiraucourt;THIRAUCOURT
88500;88476;Totainville;TOTAINVILLE
88500;88494;Vaubexy;VAUBEXY
88500;88507;Villers;VILLERS
88500;88518;Viviers-lès-Offroicourt;VIVIERS-LES-OFFROICOURT
88500;88522;Vomécourt-sur-Madon;VOMECOURT-SUR-MADON
88500;88525;Vroville;VROVILLE
88510;88158;Éloyes;ELOYES
88520;88032;Ban-de-Laveline;BAN-DE-LAVELINE
88520;88054;Bertrimoutier;BERTRIMOUTIER
88520;88193;Gemaingoutte;GEMAINGOUTTE
88520;88120;La Croix-aux-Mines;CROIX AUX MINES (LA)
88520;88375;Raves;RAVES
88520;88526;Wisembach;WISEMBACH
88530;88177;La Forge;LA FORGE
88530;88470;Le Tholy;LE THOLY
88540;88081;Bussang;BUSSANG
88550;88250;Jarménil;JARMENIL
88550;88358;Pouxeux;POUXEUX
88560;88426;Saint-Maurice-sur-Moselle;SAINT-MAURICE-SUR-MOSELLE
88580;88445;Saulcy-sur-Meurthe;SAULCY-SUR-MEURTHE
88600;88026;Aydoilles;AYDOILLES
88600;88046;Beauménil;BEAUMENIL
88600;88050;Belmont-sur-Buttant;BELMONT-SUR-BUTTANT
88600;88064;Bois-de-Champ;BOIS DE CHAMP
88600;88076;Brouvelieures;BROUVELIEURES
88600;88078;Bruyères;BRUYERES
88600;88086;Champ-le-Duc;CHAMP LE DUC
88600;88130;Destord;DESTORD
88600;88131;Deycimont;DEYCIMONT
88600;88145;Domfaing;DOMFAING
88600;88152;Dompierre;DOMPIERRE
88600;88169;Fays;FAYS
88600;88172;Fiménil;FIMENIL
88600;88175;Fontenay;FONTENAY
88600;88184;Fremifontaine;FREMIFONTAINE
88600;88203;Girecourt-sur-Durbion;GIRECOURT-SUR-DURBION
88600;88216;Grandvillers;GRANDVILLERS
88600;88222;Gugnécourt;GUGNECOURT
88600;88240;Herpelmont;HERPELMONT
88600;88089;La Chapelle-devant-Bruyères;CHAPELLE-DEV-BRUYERES (LA)
88600;88322;La Neuveville-devant-Lépanges;LA NEUVEVILLE-DVT-LEPANGES
88600;88261;Laval-sur-Vologne;LAVAL-SUR-VOLOGNE
88600;88262;Laveline-devant-Bruyères;LAVELINE-DEVANT-BRUYERES
88600;88356;Les Poulières;POULIERES (LES)
88600;88398;Les Rouges-Eaux;ROUGES-EAUX (LES)
88600;88266;Lépanges-sur-Vologne;LEPANGES-SUR-VOLOGNE
88600;88315;Mortagne;MORTAGNE
88600;88297;Méménil;MEMENIL
88600;88331;Nonzeville;NONZEVILLE
88600;88348;Pierrepont-sur-l'Arentèle;PIERREPONT-SUR-L ARENTELE
88600;88359;Prey;PREY
88600;88454;Sercœur;SERCOEUR
88600;88502;Vervezelle;VERVEZELLE
88600;88512;Viménil;VIMENIL
88630;88025;Avranville;AVRANVILLE
88630;88102;Chermisey;CHERMISEY
88630;88107;Clérey-la-Côte;CLEREY-LA-COTE
88630;88118;Coussey;COUSSEY
88630;88154;Domrémy-la-Pucelle;DOMREMY-LA-PUCELLE
88630;88183;Frebécourt;FREBECOURT
88630;88219;Greux;GREUX
88630;88255;Jubainville;JUBAINVILLE
88630;88293;Maxey-sur-Meuse;MAXEY-SUR-MEUSE
88630;88303;Midrevaux;MIDREVAUX
88630;88305;Moncel-sur-Vair;MONCEL-SUR-VAIR
88630;88363;Punerot;PUNEROT
88630;88407;Ruppes;RUPPES
88630;88453;Seraumont;SERAUMONT
88630;88457;Sionne;SIONNE
88630;88460;Soulosse-sous-Saint-Élophe;SOULOSSE-SOUS-SAINT-ELOPHE
88640;88035;Barbey-Seroux;BARBEY-SEROUX
88640;88085;Champdray;CHAMPDRAY
88640;88218;Granges-Aumontzey;GRANGES-AUMONTZEY
88640;88256;Jussarupt;JUSSARUPT
88640;88263;Laveline-du-Houx;LAVELINE-DU-HOUX
88640;88380;Rehaupal;REHAUPAL
88650;88009;Anould;ANOULD
88650;88159;Entre-deux-Eaux;ENTRE-DEUX-EAUX
88650;88284;Mandray;MANDRAY
88650;88423;Saint-Léonard;SAINT-LEONARD
88700;88008;Anglemont;ANGLEMONT
88700;88021;Autrey;AUTREY
88700;88042;Bazien;BAZIEN
88700;88077;Brû;BRU
88700;88080;Bult;BULT
88700;88110;Clézentaine;CLEZENTAINE
88700;88127;Deinvillers;DEINVILLERS
88700;88153;Domptail;DOMPTAIL
88700;88156;Doncières;DONCIERES
88700;88168;Fauconcourt;FAUCONCOURT
88700;88230;Hardancourt;HARDANCOURT
88700;88243;Housseras;HOUSSERAS
88700;88251;Jeanménil;JEANMENIL
88700;88318;Moyemont;MOYEMONT
88700;88298;Ménarmont;MENARMONT
88700;88301;Ménil-sur-Belvitte;MENIL SUR BELVITTE
88700;88333;Nossoncourt;NOSSONCOURT
88700;88338;Ortoncourt;ORTONCOURT
88700;88340;Padoux;PADOUX
88700;88367;Rambervillers;RAMBERVILLERS
88700;88395;Romont;ROMONT
88700;88402;Roville-aux-Chênes;ROVILLE-AUX-CHENES
88700;88412;Saint-Benoît-la-Chipotte;SAINT BENOIT LA CHIPOTTE
88700;88416;Saint-Genest;SAINT-GENEST
88700;88417;Saint-Gorgon;SAINT-GORGON
88700;88425;Saint-Maurice-sur-Mortagne;SAINT-MAURICE-SUR-MORTAGNE
88700;88432;Saint-Pierremont;SAINT-PIERREMONT
88700;88410;Sainte-Barbe;SAINTE BARBE
88700;88418;Sainte-Hélène;SAINTE-HELENE
88700;88521;Vomécourt;VOMECOURT
88700;88527;Xaffévillers;XAFFEVILLERS
88800;88051;Belmont-sur-Vair;BELMONT-SUR-VAIR
88800;88146;Domjulien;DOMJULIEN
88800;88231;Haréville;HAREVILLE-SOUS-MONTFORT
88800;88325;La Neuveville-sous-Montfort;LA NEUVEVILLE SS MONTFORT
88800;88271;Lignéville;LIGNEVILLE
88800;88285;Mandres-sur-Vair;MANDRES-SUR-VAIR
88800;88309;Monthureux-le-Sec;MONTHUREUX-LE-SEC
88800;88332;Norroy;NORROY-SUR-VAIR
88800;88343;Parey-sous-Montfort;PAREY SOUS MONTFORT
88800;88385;Remoncourt;REMONCOURT
88800;88434;Saint-Remimont;SAINT-REMIMONT
88800;88466;They-sous-Montfort;THEY-SOUS-MONTFORT
88800;88490;Valleroy-le-Sec;VALLEROY-LE-SEC
88800;88516;Vittel;VITTEL
89000;89024;Auxerre;AUXERRE
89000;89295;Perrigny;PERRIGNY
89000;89346;Saint-Georges-sur-Baulche;ST GEORGES SUR BAULCHE
89100;89113;Collemiers;COLLEMIERS
89100;89127;Courtois-sur-Yonne;COURTOIS SUR YONNE
89100;89172;Fontaine-la-Gaillarde;FONTAINE LA GAILLARDE
89100;89195;Gron;GRON
89100;89236;Maillot;MAILLOT
89100;89239;Malay-le-Grand;MALAY LE GRAND
89100;89240;Malay-le-Petit;MALAY LE PETIT
89100;89274;Nailly;NAILLY
89100;89287;Paron;PARON
89100;89326;Rosoy;ROSOY
89100;89338;Saint-Clément;ST CLEMENT
89100;89342;Saint-Denis-lès-Sens;SAINT-DENIS-LES-SENS
89100;89354;Saint-Martin-du-Tertre;ST MARTIN DU TERTRE
89100;89373;Saligny;SALIGNY
89100;89387;Sens;SENS
89100;89399;Soucy;SOUCY
89100;89404;Subligny;SUBLIGNY
89100;89466;Villeroy;VILLEROY
89110;89088;Chassy;CHASSY
89110;89163;La Ferté-Loupière;LA FERTE LOUPIERE
89110;89334;Le Val d'Ocre;LE VAL D OCRE
89110;89281;Les Ormes;LES ORMES
89110;89251;Merry-la-Vallée;MERRY LA VALLEE
89110;89003;Montholon;MONTHOLON
89110;89304;Poilly-sur-Tholon;POILLY SUR THOLON
89110;89361;Saint-Maurice-Thizouaille;ST MAURICE THIZOUAILLE
89110;89360;Saint-Maurice-le-Vieil;ST MAURICE LE VIEIL
89110;89397;Sommecaise;SOMMECAISE
89110;89196;Valravillon;VALRAVILLON
89113;89053;Branches;BRANCHES
89113;89083;Charbuy;CHARBUY
89113;89167;Fleury-la-Vallée;FLEURY LA VALLEE
89113;89196;Valravillon;VALRAVILLON
89116;89133;Cudot;CUDOT
89116;89063;La Celle-Saint-Cyr;LA CELLE SAINT CYR
89116;89313;Précy-sur-Vrin;PRECY SUR VRIN
89116;89388;Sépeaux-Saint Romain;SEPEAUX-SAINT ROMAIN
89120;89086;Charny Orée de Puisaye;CHARNY OREE DE PUISAYE
89130;89147;Dracy;DRACY
89130;89173;Fontaines;FONTAINES
89130;89217;Lalande;LALANDE
89130;89221;Leugny;LEUGNY
89130;89272;Moulins-sur-Ouanne;MOULINS SUR OUANNE
89130;89254;Mézilles;MEZILLES
89130;89419;Toucy;TOUCY
89130;89472;Villiers-Saint-Benoît;VILLIERS ST BENOIT
89140;89115;Compigny;COMPIGNY
89140;89124;Courlon-sur-Yonne;COURLON SUR YONNE
89140;89136;Cuy;CUY
89140;89189;Gisy-les-Nobles;GISY LES NOBLES
89140;89229;Lixy;LIXY
89140;89255;Michery;MICHERY
89140;89285;Pailly;PAILLY
89140;89302;Plessis-Saint-Jean;PLESSIS ST JEAN
89140;89309;Pont-sur-Yonne;PONT SUR YONNE
89140;89369;Saint-Sérotin;ST SEROTIN
89140;89390;Serbonnes;SERBONNES
89140;89391;Sergines;SERGINES
89140;89456;Villemanoche;VILLEMANOCHE
89140;89458;Villenavotte;VILLENAVOTTE
89140;89465;Villeperrot;VILLEPERROT
89140;89467;Villethierry;VILLETHIERRY
89140;89480;Vinneuf;VINNEUF
89140;89162;Évry;EVRY
89144;89227;Ligny-le-Châtel;LIGNY LE CHATEL
89144;89250;Méré;MERE
89144;89430;Varennes;VARENNES
89150;89054;Brannay;BRANNAY
89150;89126;Courtoin;COURTOIN
89150;89143;Dollot;DOLLOT
89150;89144;Domats;DOMATS
89150;89180;Fouchères;FOUCHERES
89150;89209;Jouy;JOUY
89150;89036;La Belliole;LA BELLIOLE
89150;89264;Montacher-Villegardin;MONTACHER VILLEGARDIN
89150;89370;Saint-Valérien;ST VALERIEN
89150;89380;Savigny-sur-Clairis;SAVIGNY SUR CLAIRIS
89150;89428;Vallery;VALLERY
89150;89442;Vernoy;VERNOY
89150;89450;Villebougis;VILLEBOUGIS
89150;89459;Villeneuve-la-Dondagre;VILLENEUVE LA DONDAGRE
89160;89005;Ancy-le-Franc;ANCY LE FRANC
89160;89006;Ancy-le-Libre;ANCY LE LIBRE
89160;89016;Argentenay;ARGENTENAY
89160;89017;Argenteuil-sur-Armançon;ARGENTEUIL SUR ARMANCON
89160;89087;Chassignelles;CHASSIGNELLES
89160;89184;Fulvy;FULVY
89160;89187;Gigny;GIGNY
89160;89210;Jully;JULLY
89160;89223;Lézinnes;LEZINNES
89160;89284;Pacy-sur-Armançon;PACY SUR ARMANCON
89160;89374;Sambourg;SAMBOURG
89160;89385;Sennevoy-le-Bas;SENNEVOY LE BAS
89160;89386;Sennevoy-le-Haut;SENNEVOY LE HAUT
89160;89403;Stigny;STIGNY
89160;89470;Villiers-les-Hauts;VILLIERS LES HAUTS
89160;89481;Vireaux;VIREAUX
